date,date_dt,yy,mm,method,gross_ret,sdf_ret,turnover_raw,turnover,cost,net_ret
20060531,2007-05-31,2007,5,"AP-tree + RM AP-pruning (static, no TC)",0.0109716527881458,0.059583748681353924,0.0,0.0,0.0,0.0109716527881458
20060630,2007-06-30,2007,6,"AP-tree + RM AP-pruning (static, no TC)",0.02092061575879145,0.11361357634082257,0.0,0.0,0.0,0.02092061575879145
20060731,2007-07-31,2007,7,"AP-tree + RM AP-pruning (static, no TC)",0.01074594009231833,0.05835797086992835,0.0,0.0,0.0,0.01074594009231833
20060831,2007-08-31,2007,8,"AP-tree + RM AP-pruning (static, no TC)",0.003560001946784911,0.01933330058817972,0.0,0.0,0.0,0.003560001946784911
20060929,2007-09-30,2007,9,"AP-tree + RM AP-pruning (static, no TC)",0.013348873179460437,0.07249371813548375,0.0,0.0,0.0,0.013348873179460437
20061031,2007-10-31,2007,10,"AP-tree + RM AP-pruning (static, no TC)",0.011624885516198188,0.06313125929349811,0.0,0.0,0.0,0.011624885516198188
20061130,2007-11-30,2007,11,"AP-tree + RM AP-pruning (static, no TC)",0.003580435890522201,0.019444271195044615,0.0,0.0,0.0,0.003580435890522201
20061229,2007-12-31,2007,12,"AP-tree + RM AP-pruning (static, no TC)",0.00736178360118416,0.03997963409974075,0.0,0.0,0.0,0.00736178360118416
20070131,2008-01-31,2008,1,"AP-tree + RM AP-pruning (static, no TC)",0.011830260814205842,0.064246590809919,0.0,0.0,0.0,0.011830260814205842
20070228,2008-02-29,2008,2,"AP-tree + RM AP-pruning (static, no TC)",-0.0028735408207563504,-0.015605336533666699,0.0,0.0,0.0,-0.0028735408207563504
20070330,2008-03-31,2008,3,"AP-tree + RM AP-pruning (static, no TC)",0.005621176930662874,0.0305269224242963,0.0,0.0,0.0,0.005621176930662874
20070430,2008-04-30,2008,4,"AP-tree + RM AP-pruning (static, no TC)",0.0013174889381962701,0.007154886442338557,0.0,0.0,0.0,0.0013174889381962701
20070531,2008-05-31,2008,5,"AP-tree + RM AP-pruning (static, no TC)",0.011639288658598921,0.06320947843090595,0.0,0.0,0.0,0.011639288658598921
20070629,2008-06-30,2008,6,"AP-tree + RM AP-pruning (static, no TC)",0.011749912270590196,0.0638102420188891,0.0,0.0,0.0,0.011749912270590196
20070731,2008-07-31,2008,7,"AP-tree + RM AP-pruning (static, no TC)",0.0016965358444210703,0.0092133762647056,0.0,0.0,0.0,0.0016965358444210703
20070831,2008-08-31,2008,8,"AP-tree + RM AP-pruning (static, no TC)",0.0003668831632420257,0.0019924321901301527,0.0,0.0,0.0,0.0003668831632420257
20070928,2008-09-30,2008,9,"AP-tree + RM AP-pruning (static, no TC)",-0.004844026509258353,-0.02630645206393223,0.0,0.0,0.0,-0.004844026509258353
20071031,2008-10-31,2008,10,"AP-tree + RM AP-pruning (static, no TC)",0.0053899992042719365,0.029271465674435726,0.0,0.0,0.0,0.0053899992042719365
20071130,2008-11-30,2008,11,"AP-tree + RM AP-pruning (static, no TC)",-0.007614687977512912,-0.041353081755308885,0.0,0.0,0.0,-0.007614687977512912
20071231,2008-12-31,2008,12,"AP-tree + RM AP-pruning (static, no TC)",0.0011795763993376722,0.006405924894426972,0.0,0.0,0.0,0.0011795763993376722
20080131,2009-01-31,2009,1,"AP-tree + RM AP-pruning (static, no TC)",0.005225064126995621,0.028375752842200466,0.0,0.0,0.0,0.005225064126995621
20080229,2009-02-28,2009,2,"AP-tree + RM AP-pruning (static, no TC)",-0.0027491267048308605,-0.014929680863654376,0.0,0.0,0.0,-0.0027491267048308605
20080331,2009-03-31,2009,3,"AP-tree + RM AP-pruning (static, no TC)",0.014439663793413889,0.07841747411471087,0.0,0.0,0.0,0.014439663793413889
20080430,2009-04-30,2009,4,"AP-tree + RM AP-pruning (static, no TC)",-0.00998602603335412,-0.05423110601346188,0.0,0.0,0.0,-0.00998602603335412
20080530,2009-05-31,2009,5,"AP-tree + RM AP-pruning (static, no TC)",0.014812698129978746,0.08044331147837692,0.0,0.0,0.0,0.014812698129978746
20080630,2009-06-30,2009,6,"AP-tree + RM AP-pruning (static, no TC)",-0.004143487449331535,-0.022502034981644527,0.0,0.0,0.0,-0.004143487449331535
20080731,2009-07-31,2009,7,"AP-tree + RM AP-pruning (static, no TC)",-0.00535155907973522,-0.02906270891153942,0.0,0.0,0.0,-0.00535155907973522
20080829,2009-08-31,2009,8,"AP-tree + RM AP-pruning (static, no TC)",0.007582198293693884,0.04117664004750161,0.0,0.0,0.0,0.007582198293693884
20080930,2009-09-30,2009,9,"AP-tree + RM AP-pruning (static, no TC)",-0.009819792716824465,-0.05332834283403712,0.0,0.0,0.0,-0.009819792716824465
20081031,2009-10-31,2009,10,"AP-tree + RM AP-pruning (static, no TC)",-0.010648738696081494,-0.05783009930156177,0.0,0.0,0.0,-0.010648738696081494
20081128,2009-11-30,2009,11,"AP-tree + RM AP-pruning (static, no TC)",-0.013747450158741055,-0.07465826991470967,0.0,0.0,0.0,-0.013747450158741055
20081231,2009-12-31,2009,12,"AP-tree + RM AP-pruning (static, no TC)",0.008881706540841375,0.04823387876098339,0.0,0.0,0.0,0.008881706540841375
20090130,2010-01-31,2010,1,"AP-tree + RM AP-pruning (static, no TC)",-0.016257904808662387,-0.08829179458279467,0.0,0.0,0.0,-0.016257904808662387
