date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
20000731,2000-07-31,2000,7,Triple Sort rolling TC-aware + stock-level TC,-0.0085804403568632,1.4641258408756817e-07,1.4077439602617896,0.0035193599006544743,-0.012099800257517675
20000831,2000-08-31,2000,8,Triple Sort rolling TC-aware + stock-level TC,0.0018916675957233557,1.1311684302409997e-07,0.18568394246946668,0.0004642098561736667,0.0014274577395496889
20000930,2000-09-30,2000,9,Triple Sort rolling TC-aware + stock-level TC,-0.001562967668508053,6.541179144055397e-08,0.1704693408153129,0.0004261733520382823,-0.0019891410205463353
20001031,2000-10-31,2000,10,Triple Sort rolling TC-aware + stock-level TC,0.021188278896719263,7.207303438189349e-08,0.16423446861362917,0.0004105861715340729,0.02077769272518519
20001130,2000-11-30,2000,11,Triple Sort rolling TC-aware + stock-level TC,-0.014495139618334506,6.495492876129314e-08,0.18097290359153728,0.0004524322589788432,-0.014947571877313348
20001231,2000-12-31,2000,12,Triple Sort rolling TC-aware + stock-level TC,0.013458361520452782,4.316559714827831e-07,0.22551948616441514,0.0005637987154110378,0.012894562805041743
20010131,2001-01-31,2001,1,Triple Sort rolling TC-aware + stock-level TC,-0.018785971834994267,0.5145521100378081,0.6861559114423825,0.0017153897786059563,-0.020501361613600222
20010228,2001-02-28,2001,2,Triple Sort rolling TC-aware + stock-level TC,0.03899330916484481,1.8622492224480162e-07,0.24684556298269217,0.0006171139074567304,0.03837619525738808
20010331,2001-03-31,2001,3,Triple Sort rolling TC-aware + stock-level TC,-0.0075298102622020436,0.12509397896827135,0.39906349084741927,0.000997658727118548,-0.008527468989320592
20010430,2001-04-30,2001,4,Triple Sort rolling TC-aware + stock-level TC,-0.01089466792230736,8.38794800228216e-06,0.27294046658053883,0.000682351166451347,-0.011577019088758706
20010531,2001-05-31,2001,5,Triple Sort rolling TC-aware + stock-level TC,0.0003433784262150859,2.8268299441327737e-06,0.26209013794965536,0.0006552253448741384,-0.00031184691865905254
20010630,2001-06-30,2001,6,Triple Sort rolling TC-aware + stock-level TC,0.0218575579135765,0.21916358171196015,0.4474726226368395,0.0011186815565920989,0.0207388763569844
20010731,2001-07-31,2001,7,Triple Sort rolling TC-aware + stock-level TC,0.004341925310967637,0.25199173798534175,1.4614311424011013,0.0036535778560027534,0.0006883474549648837
20010831,2001-08-31,2001,8,Triple Sort rolling TC-aware + stock-level TC,0.00864364358345359,0.21214772888822714,0.32996666163102284,0.0008249166540775571,0.007818726929376033
20010930,2001-09-30,2001,9,Triple Sort rolling TC-aware + stock-level TC,0.009892045889936057,0.166030028324867,0.31166691322644136,0.0007791672830661034,0.009112878606869955
20011031,2001-10-31,2001,10,Triple Sort rolling TC-aware + stock-level TC,0.014848181117438361,0.13040967928559868,0.3253339808103798,0.0008133349520259495,0.014034846165412411
20011130,2001-11-30,2001,11,Triple Sort rolling TC-aware + stock-level TC,0.001088146341055564,0.27810211196886214,0.42661952768574873,0.001066548819214372,2.159752184119194e-05
20011231,2001-12-31,2001,12,Triple Sort rolling TC-aware + stock-level TC,0.02106986896829332,0.22736714968017965,0.43610126022663637,0.0010902531505665909,0.01997961581772673
20020131,2002-01-31,2002,1,Triple Sort rolling TC-aware + stock-level TC,-0.031172494505514445,0.11831369018407131,0.31227202886926614,0.0007806800721731654,-0.03195317457768761
20020228,2002-02-28,2002,2,Triple Sort rolling TC-aware + stock-level TC,0.015131761814464063,0.23459872872445386,0.41041745610050256,0.0010260436402512564,0.014105718174212807
20020331,2002-03-31,2002,3,Triple Sort rolling TC-aware + stock-level TC,0.02054188333562879,0.1784812168276659,0.3262466225707566,0.0008156165564268915,0.019726266779201897
20020430,2002-04-30,2002,4,Triple Sort rolling TC-aware + stock-level TC,-0.008966355053429284,0.1364541483986339,0.3007395267100341,0.0007518488167750853,-0.009718203870204369
20020531,2002-05-31,2002,5,Triple Sort rolling TC-aware + stock-level TC,0.003966223724648908,0.20268934493047608,0.3696312527650609,0.0009240781319126523,0.003042145592736256
20020630,2002-06-30,2002,6,Triple Sort rolling TC-aware + stock-level TC,0.009294752395189693,1.882658240673855e-05,0.21058260658590125,0.0005264565164647531,0.00876829587872494
20020731,2002-07-31,2002,7,Triple Sort rolling TC-aware + stock-level TC,0.014083902482796484,0.039652601146939734,1.3495006259213305,0.0033737515648033264,0.010710150917993157
20020831,2002-08-31,2002,8,Triple Sort rolling TC-aware + stock-level TC,0.011684063486413534,0.11807656568253089,0.29652774359570255,0.0007413193589892564,0.010942744127424279
20020930,2002-09-30,2002,9,Triple Sort rolling TC-aware + stock-level TC,0.014574214541574163,0.15062016676892467,0.2947304475301962,0.0007368261188254906,0.013837388422748672
20021031,2002-10-31,2002,10,Triple Sort rolling TC-aware + stock-level TC,-0.020181675930534677,0.22461015704558546,0.3875619098469264,0.0009689047746173161,-0.021150580705151995
20021130,2002-11-30,2002,11,Triple Sort rolling TC-aware + stock-level TC,-0.006135906235237888,0.08608156582758894,0.2702633060696583,0.0006756582651741458,-0.006811564500412034
20021231,2002-12-31,2002,12,Triple Sort rolling TC-aware + stock-level TC,0.0005258722185565931,8.810031686989196e-06,0.18595340648537714,0.00046488351621344284,6.0988702343150265e-05
