date,date_dt,yy,mm,candidate,weight_trade
19750430,1975-04-30,1975,4,port_V5,0.03124695628110559
19750430,1975-04-30,1975,4,port_V6,0.0312567781261352
19750430,1975-04-30,1975,4,port_V7,0.031249722798016806
19750430,1975-04-30,1975,4,port_V9,0.443405442066049
19750430,1975-04-30,1975,4,port_V10,0.031248922676079868
19750430,1975-04-30,1975,4,port_V12,0.03125066093798779
19750430,1975-04-30,1975,4,port_V13,0.031285788441522876
19750430,1975-04-30,1975,4,port_V14,0.03126198882327492
19750430,1975-04-30,1975,4,port_V15,0.031249404036926404
19750430,1975-04-30,1975,4,port_V17,0.03124882682632622
19750430,1975-04-30,1975,4,port_V18,0.03125119618792213
19750430,1975-04-30,1975,4,port_V19,0.025325038191104248
19750430,1975-04-30,1975,4,port_V23,0.03123864824055611
19750430,1975-04-30,1975,4,port_V30,0.031242736816355397
19750430,1975-04-30,1975,4,port_V31,0.031245735337734958
19750430,1975-04-30,1975,4,port_V32,0.031246322695136487
19750531,1975-05-31,1975,5,port_V1,0.03125209338815964
19750531,1975-05-31,1975,5,port_V2,0.031245458604594357
19750531,1975-05-31,1975,5,port_V4,0.031247767020390133
19750531,1975-05-31,1975,5,port_V5,0.03124710464290206
19750531,1975-05-31,1975,5,port_V6,0.03125707218224228
19750531,1975-05-31,1975,5,port_V7,0.031249868309036147
19750531,1975-05-31,1975,5,port_V9,0.44340575945596183
19750531,1975-05-31,1975,5,port_V10,0.031249136144212573
19750531,1975-05-31,1975,5,port_V12,0.03125053224173319
19750531,1975-05-31,1975,5,port_V13,0.03128597553460038
19750531,1975-05-31,1975,5,port_V14,0.03126235315913271
19750531,1975-05-31,1975,5,port_V15,0.03124916751519782
19750531,1975-05-31,1975,5,port_V17,0.031249149946745033
19750531,1975-05-31,1975,5,port_V18,0.0312511773703612
19750531,1975-05-31,1975,5,port_V19,0.025324732348931824
19750531,1975-05-31,1975,5,port_V23,0.03123855334411614
19750531,1975-05-31,1975,5,port_V30,0.031242456054490324
19750531,1975-05-31,1975,5,port_V31,0.03124557055623998
19750531,1975-05-31,1975,5,port_V32,0.03124607218095251
19750630,1975-06-30,1975,6,port_V1,0.03125197833584153
19750630,1975-06-30,1975,6,port_V2,0.031245206301405516
19750630,1975-06-30,1975,6,port_V4,0.03124722194780655
19750630,1975-06-30,1975,6,port_V5,0.03124728859742145
19750630,1975-06-30,1975,6,port_V6,0.031257484183566796
19750630,1975-06-30,1975,6,port_V7,0.03125013789661706
19750630,1975-06-30,1975,6,port_V9,0.44340621148087017
19750630,1975-06-30,1975,6,port_V10,0.031249453301851582
19750630,1975-06-30,1975,6,port_V12,0.031250304388509925
