date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret,wealth_gross,wealth_net,drawdown_net
20011130,2001-11-30,2001,11,Triple Sort static + stock-level TC,-0.057036305710583206,0.10631600382132353,0.10631600382132353,0.00026579000955330884,-0.05730209572013652,2.5210038821132152,2.4256882479686115,-0.1156155489451467
20011231,2001-12-31,2001,12,Triple Sort static + stock-level TC,0.05315526571302902,0.1403088646554957,0.1403088646554957,0.00035077216163873924,0.05280449355139028,2.655008513330521,2.553775487416153,-0.06891607590247095
20020131,2002-01-31,2002,1,Triple Sort static + stock-level TC,0.03706754963648278,0.1251475289386546,0.1251475289386546,0.00031286882234663653,0.036754680814136145,2.753423173183684,2.6476386903270988,-0.03469438346109288
20020228,2002-02-28,2002,2,Triple Sort static + stock-level TC,-0.04753023508827478,0.15173545476291286,0.15173545476291286,0.0003793386369072822,-0.047909573725182064,2.62255232246476,2.520791449295228,-0.080941764063996
20020331,2002-03-31,2002,3,Triple Sort static + stock-level TC,-0.033612596483717616,0.1229924176652573,0.1229924176652573,0.00030748104416314327,-0.03392007752788076,2.5344015294923157,2.4352860079035152,-0.11211629067958251
20020430,2002-04-30,2002,4,Triple Sort static + stock-level TC,0.06246887038685028,0.08640634807078298,0.08640634807078298,0.00021601587017695747,0.06225285451667332,2.6927227301464063,2.586889513460023,-0.05684299529553416
20020531,2002-05-31,2002,5,Triple Sort static + stock-level TC,0.01761650142841299,0.13098921005927505,0.13098921005927505,0.0003274730251481876,0.0172890284032648,2.7401590839683507,2.631614319734341,-0.040536727052460586
20020630,2002-06-30,2002,6,Triple Sort static + stock-level TC,-0.04228565072326859,0.08706648291775675,0.08706648291775675,0.00021766620729439187,-0.04250331693056299,2.6242896740174735,2.5197619822636645,-0.08131709862578518
20020731,2002-07-31,2002,7,Triple Sort static + stock-level TC,-0.01913169512490011,1.123758195206963,1.123758195206963,0.002809395488017408,-0.02194109061291752,2.5740825640547476,2.4644756562878327,-0.10147400340937474
20020831,2002-08-31,2002,8,Triple Sort static + stock-level TC,-0.03756383405618869,0.12560857451703916,0.12560857451703916,0.0003140214362925979,-0.03787785549248129,2.4773901537716663,2.371126603514224,-0.13550824126447225
20020930,2002-09-30,2002,9,Triple Sort static + stock-level TC,-0.08763357166856064,0.07351910849216695,0.07351910849216695,0.00018379777123041737,-0.08781736943979106,2.2602876061801305,2.1629005025848986,-0.21142563341900478
20021031,2002-10-31,2002,10,Triple Sort static + stock-level TC,0.014830319931477728,0.15238790034987748,0.15238790034987748,0.0003809697508746937,0.014449350180603034,2.2938083945169354,2.1941530093525503,-0.20003124625282864
20021130,2002-11-30,2002,11,Triple Sort static + stock-level TC,0.07202977510658569,0.11956858959314876,0.11956858959314876,0.0002989214739828719,0.07173085363260281,2.459030897311589,2.3515414777139534,-0.1426488046671346
20021231,2002-12-31,2002,12,Triple Sort static + stock-level TC,0.029822455097180463,0.07863494656137339,0.07863494656137339,0.00019658736640343347,0.02962586773077703,2.5323652358292428,2.421207934496143,-0.11724903155537947
20030131,2003-01-31,2003,1,Triple Sort static + stock-level TC,0.005518801623151345,0.07319381230277128,0.07319381230277128,0.0001829845307569282,0.005335817092394416,2.546340857203149,2.434127057177269,-0.11253883384962482
20030228,2003-02-28,2003,2,Triple Sort static + stock-level TC,0.00022923691177829193,0.09547102939424122,0.09547102939424122,0.00023867757348560307,-9.440661707311142e-06,2.546924572517589,2.4341040774071696,-0.11254721207027274
20030331,2003-03-31,2003,3,Triple Sort static + stock-level TC,0.05128126396964432,0.11813101560139308,0.11813101560139308,0.0002953275390034827,0.05098593643064083,2.677534083831637,2.5582091531634155,-0.06729960063969265
20030430,2003-04-30,2003,4,Triple Sort static + stock-level TC,-0.013941947082941792,0.07360503146050036,0.07360503146050036,0.0001840125786512509,-0.014125959661593043,2.640204045322083,2.522071993859911,-0.08047488885740794
20030531,2003-05-31,2003,5,Triple Sort static + stock-level TC,-0.0034477099879470937,0.08617833563129226,0.08617833563129226,0.00021544583907823065,-0.0036631558270253245,2.631101387464808,2.512833251139426,-0.08384325262638603
20030630,2003-06-30,2003,6,Triple Sort static + stock-level TC,-0.05964601068843869,0.06937399243856243,0.06937399243856243,0.00017343498109640608,-0.05981944566953509,2.474166685985716,2.3625169589962898,-0.13864724140067997
